an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,Richesse foncière uniformisée (RFU),Évaluation imposable uniformisée agricole - agglomération,Évaluation imposable uniformisée autre,Évaluation imposable uniformisée autre - agglomération,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée résidentielle / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée industrielle et commerciale / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables,Évaluation imposable uniformisée agricole / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables,Richesse foncière uniformisée (RFU) - agglomération,Évaluation imposable uniformisée autre / Évaluation uniformisée des immeubles imposables - agglomération,Évaluation moyenne uniformisée des résidences d'un logement (incluant condominiums),Évaluation moyenne uniformisée par logement,RFU par unité d'évaluation imposable et compensable,RFU par unité d'évaluation imposable et compensable - agglomération,Indice RFU par unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable,Nombre d'unité d'évaluation imposable et compensable - agglomération,Évaluation uniformisée des immeubles imposables,Évaluation uniformisée des immeubles imposables - agglomération,Évaluation imposable uniformisée résidentielle,Évaluation imposable uniformisée résidentielle - agglomération,Évaluation imposable uniformisée industrielle et commerciale,Évaluation imposable uniformisée industrielle et commerciale - agglomération,Évaluation imposable uniformisée agricole
2023,2023,05010,Shigawake,M,284,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,21607578.3,,2819145.0,,0.7401,,0.0409,,0.0881,,0.1309,,,94721.0,91731.0,47699.0,,27.0,453.0,,21535395.0,,15939105.0,,880740.0,,1896405.0
2023,2023,05015,Saint-Godefroi,CT,355,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,27140736.0,,2039520.0,,0.8039,,0.0813,,0.0395,,0.0754,,,123323.0,107238.0,68193.0,,39.0,398.0,,27065920.0,,21757568.0,,2199792.0,,1069040.0
2023,2023,05020,Hope Town,M,397,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,33433841.9,,4583785.0,,0.7626,,0.0665,,0.0338,,0.1371,,,147776.0,130757.0,63684.0,,37.0,525.0,,33430730.0,,25494580.0,,2222375.0,,1129990.0
2023,2023,05025,Hope,CT,608,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,59952167.88,,6065397.0,,0.8345,,0.0441,,0.0202,,0.1012,,,172647.0,159845.0,93093.0,,54.0,644.0,,59949393.0,,50026800.0,,2644737.0,,1212459.0
2023,2023,05032,Paspébiac,V,3198,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,294821308.98,,10722690.0,,0.8486,,0.1005,,0.0118,,0.0391,,,168359.0,142213.0,126424.0,,46.0,2332.0,,273907557.0,,232431903.0,,27532395.0,,3220569.0
2023,2023,05040,New Carlisle,M,1436,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,127675930.8,,6978730.0,,0.8747,,0.0503,,0.0054,,0.0696,,,148414.0,123981.0,96798.0,,56.0,1319.0,,100263130.0,,87697060.0,,5041300.0,,546040.0
2023,2023,05045,Bonaventure,V,2739,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,327965215.6,,13498470.0,,0.7749,,0.1359,,0.0445,,0.0448,,,199854.0,153483.0,136709.0,,50.0,2399.0,,301585361.0,,233687935.0,,40987886.0,,13411070.0
2023,2023,05050,Saint-Elzéar,M,465,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,36596646.9,,3992175.0,,0.709,,0.1556,,0.0233,,0.112,,,103224.0,87018.0,55115.0,,32.0,664.0,,35630397.0,,25262325.0,,5545782.0,,830115.0
2023,2023,05055,Saint-Siméon,P,1215,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,111009355.2,,4019112.0,,0.8724,,0.0613,,0.0298,,0.0366,,,185027.0,146676.0,108196.0,,62.0,1026.0,,109892592.0,,95865768.0,,6735852.0,,3271860.0
2023,2023,05060,Caplan,M,2016,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,199135158.56,,7508904.0,,0.832,,0.0973,,0.032,,0.0386,,,187357.0,149243.0,136114.0,,50.0,1463.0,,194494144.0,,161824936.0,,18933304.0,,6227000.0
2023,2023,05065,Saint-Alphonse,M,730,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,53985927.6,,3517470.0,,0.7538,,0.1352,,0.0442,,0.0668,,,127755.0,108748.0,75823.0,,44.0,712.0,,52641567.0,,39679695.0,,7117209.0,,2327193.0
2023,2023,05070,New Richmond,V,3873,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,410096509.08,,14616213.0,,0.7372,,0.2039,,0.0223,,0.0366,,,199303.0,155256.0,156885.0,,57.0,2614.0,,399279648.0,,294356466.0,,81400416.0,,8906553.0
2023,2023,05077,Cascapédia-Saint-Jules,M,763,1 @ 1 999,AR050,Bonaventure,11,Gaspésie-Îles-de-la-Madeleine,,,78792699.3,,7680750.0,,0.8045,,0.0782,,0.0194,,0.0979,,,161170.0,145223.0,81650.0,,47.0,965.0,,78451170.0,,63115395.0,,6136515.0,,1518510.0
2023,2023,06005,Maria,M,2673,2 000 @ 9 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,327703054.0,,10419900.0,,0.8635,,0.0823,,0.017,,0.0373,,,228578.0,184220.0,192201.0,,70.0,1705.0,,279460600.0,,241300500.0,,22994900.0,,4745300.0
2023,2023,06013,Carleton-sur-Mer,V,4190,2 000 @ 9 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,503623215.04,,16942612.0,,0.8098,,0.1397,,0.0148,,0.0357,,,214711.0,166875.0,165993.0,,60.0,3034.0,,474414665.6,,384164044.0,,66268317.6,,7039692.0
2023,2023,06020,Nouvelle,M,1723,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,167881905.36,,10474602.0,,0.7709,,0.141,,0.0232,,0.0649,,,149907.0,124270.0,100709.0,,58.0,1667.0,,161278130.8,,124323584.0,,22738250.8,,3741694.0
2023,2023,06025,Escuminac,M,566,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,62282473.0,,8219770.0,,0.7883,,0.0518,,0.0248,,0.1351,,,155403.0,133814.0,89230.0,,51.0,698.0,,60819832.0,,47942528.0,,3150850.0,,1506684.0
2023,2023,06030,Pointe-à-la-Croix,M,1342,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,101724195.32,,5461014.0,,0.7716,,0.1687,,0.0029,,0.0567,,,133995.0,99089.0,107987.0,,62.0,942.0,,96279164.0,,74292432.0,,16243758.0,,281960.0
2023,2023,06035,Ristigouche-Partie-Sud-Est,CT,163,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,20974050.0,,1777619.0,,0.844,,0.0488,,0.0224,,0.0848,,,174334.0,148809.0,95772.0,,55.0,219.0,,20974050.0,,17701768.0,,1024255.0,,470408.0
2023,2023,06040,Saint-André-de-Restigouche,M,151,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,16597163.1,,1723414.0,,0.5411,,0.1969,,0.1581,,0.1039,,,90218.0,79236.0,56453.0,,32.0,294.0,,16593346.0,,8978963.0,,3267943.0,,2623026.0
2023,2023,06045,Matapédia,M,618,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,60890732.1,,3629637.0,,0.759,,0.1244,,0.0341,,0.0825,,,108229.0,90438.0,120576.0,,69.0,505.0,,43984551.6,,33383988.0,,5471769.6,,1499157.0
2023,2023,06050,Saint-Alexis-de-Matapédia,M,493,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,31381237.8,,1988415.0,,0.72,,0.1005,,0.1147,,0.0647,,,83294.0,75800.0,59774.0,,34.0,525.0,,30719007.0,,22119075.0,,3086721.0,,3524796.0
2023,2023,06055,Saint-François-d'Assise,M,653,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,37772104.72,,2837884.0,,0.7531,,0.1382,,0.0314,,0.0773,,,85165.0,76287.0,58927.0,,34.0,641.0,,36697080.0,,27636882.0,,5070030.0,,1152284.0
2023,2023,06060,L'Ascension-de-Patapédia,M,168,1 @ 1 999,AR060,Avignon,11,Gaspésie-Îles-de-la-Madeleine,,,13744888.0,,1264823.0,,0.442,,0.2984,,0.1671,,0.0924,,,55519.0,57140.0,54980.0,,32.0,250.0,,13688732.0,,6051011.0,,4085349.0,,2287549.0
2023,2023,07005,Sainte-Marguerite-Marie,M,175,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,13793843.18,,41965.0,,0.4539,,0.5431,,,,0.003,,,71652.0,69642.0,56532.0,,33.0,244.0,,13792860.0,,6260524.0,,7490371.0,,
2023,2023,07010,Sainte-Florence,M,361,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,23009170.0,,207957.0,,0.5395,,0.3624,,0.089,,0.009,,,75410.0,61494.0,63386.0,,36.0,363.0,,22982596.0,,12399964.0,,8329816.0,,2044859.0
2023,2023,07018,Causapscal,V,2242,2 000 @ 9 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,163845042.5,,1565750.0,,0.6897,,0.2243,,0.0758,,0.0102,,,118596.0,96977.0,119945.0,,44.0,1366.0,,153167762.5,,105641500.0,,34348887.5,,11611625.0
2023,2023,07025,Albertville,M,227,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,29423484.52,,415932.0,,0.3646,,0.4939,,0.1272,,0.0143,,,94735.0,81796.0,76624.0,,44.0,384.0,,29130858.0,,10621884.0,,14388836.0,,3704206.0
2023,2023,07030,Saint-Léon-le-Grand,P,988,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,79537299.76,,829112.0,,0.5744,,0.2256,,0.1894,,0.0106,,,117725.0,109838.0,110776.0,,64.0,718.0,,78160398.0,,44894780.0,,17634856.0,,14801650.0
2023,2023,07035,Saint-Zénon-du-Lac-Humqui,P,344,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,40584170.0,,594770.0,,0.506,,0.3854,,0.094,,0.0147,,,93825.0,83476.0,73789.0,,42.0,550.0,,40550070.0,,20516540.0,,15627480.0,,3811280.0
2023,2023,07040,Sainte-Irène,P,341,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,53324718.72,,965328.0,,0.5836,,0.2571,,0.141,,0.0182,,,144404.0,120708.0,96081.0,,55.0,555.0,,53108160.0,,30996224.0,,13656608.0,,7490000.0
2023,2023,07047,Amqui,V,6255,2 000 @ 9 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,617261209.84,,7002455.0,,0.7614,,0.1696,,0.0568,,0.0122,,,184999.0,137375.0,214476.0,,78.0,2878.0,,575894012.0,,438513024.0,,97683964.0,,32694569.0
2023,2023,07057,Lac-au-Saumon,M,1414,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,109371691.44,,1179948.0,,0.6998,,0.1639,,0.1242,,0.0122,,,139024.0,118133.0,134198.0,,77.0,815.0,,96576216.0,,67579380.0,,15824820.0,,11992068.0
2023,2023,07065,Saint-Alexandre-des-Lacs,P,281,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,21230248.0,,201656.0,,0.5511,,0.3762,,0.0631,,0.0095,,,102137.0,88453.0,66345.0,,38.0,320.0,,21230248.0,,11700416.0,,7987720.0,,1340456.0
2023,2023,07070,Saint-Tharcisius,P,426,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,29263514.94,,1161765.0,,0.5182,,0.1357,,0.3051,,0.0411,,,93587.0,90081.0,98200.0,,56.0,298.0,,28260144.0,,14643288.0,,3833874.0,,8621217.0
2023,2023,07075,Saint-Vianney,M,445,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,34410709.44,,290628.0,,0.4772,,0.4501,,0.0641,,0.0086,,,97379.0,81969.0,73527.0,,42.0,468.0,,33785208.0,,16122240.0,,15207156.0,,2165184.0
2023,2023,07080,Val-Brillant,M,941,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,115107523.3,,3030029.0,,0.6954,,0.0775,,0.2004,,0.0267,,,186257.0,155297.0,153477.0,,88.0,750.0,,113503267.0,,78928988.0,,8798688.0,,22745562.0
2023,2023,07085,Sayabec,M,1777,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,174508716.2,,2235653.0,,0.532,,0.3926,,0.0621,,0.0133,,,132658.0,107236.0,161433.0,,93.0,1081.0,,168414274.0,,89593315.0,,66125682.0,,10459624.0
2023,2023,07090,Saint-Cléophas,P,333,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,26941510.0,,113045.0,,0.3425,,0.5459,,0.1074,,0.0042,,,84897.0,88943.0,82390.0,,47.0,327.0,,26941510.0,,9226220.0,,14708385.0,,2893860.0
2023,2023,07095,Saint-Moïse,P,574,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,48145404.0,,769080.0,,0.4604,,0.4067,,0.1166,,0.0162,,,96502.0,93173.0,83009.0,,48.0,580.0,,47401920.0,,21825480.0,,19278120.0,,5529240.0
2023,2023,07100,Saint-Noël,VL,398,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,23430706.88,,214704.0,,0.5577,,0.2338,,0.199,,0.0094,,,75502.0,71039.0,75340.0,,43.0,311.0,,22855392.0,,12747280.0,,5344528.0,,4548880.0
2023,2023,07105,Saint-Damase,P,358,1 @ 1 999,AR070,La Matapédia,1,Bas-Saint-Laurent,,,41081410.26,,1684584.0,,0.4241,,0.2531,,0.281,,0.0418,,,99913.0,95710.0,99955.0,,57.0,411.0,,40321809.0,,17100765.0,,10204623.0,,11331837.0
2023,2023,08005,Les Méchins,M,973,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,97572238.0,,1475600.0,,0.6629,,0.3149,,0.0068,,0.0154,,,110808.0,87046.0,92223.0,,53.0,1058.0,,95718100.0,,63451700.0,,30142600.0,,648200.0
2023,2023,08010,Saint-Jean-de-Cherbourg,P,179,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,11310603.0,,260619.0,,0.6169,,0.3505,,0.0095,,0.023,,,64631.0,67660.0,53352.0,,31.0,212.0,,11310603.0,,6977744.0,,3964439.0,,107801.0
2023,2023,08015,Grosses-Roches,M,403,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,35571566.88,,3889728.0,,0.7704,,0.1077,,0.011,,0.111,,,101227.0,98324.0,75523.0,,43.0,471.0,,35057124.0,,27006588.0,,3774384.0,,386424.0
2023,2023,08023,Sainte-Félicité,M,1144,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,84735492.64,,595720.0,,0.8051,,0.0911,,0.0966,,0.0072,,,131738.0,109763.0,101358.0,,58.0,836.0,,83224310.0,,67007052.0,,7579848.0,,8041690.0
2023,2023,08030,Saint-Adelme,P,514,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,42399175.34,,522001.0,,0.6828,,0.1701,,0.1345,,0.0126,,,123024.0,107863.0,91181.0,,52.0,465.0,,41555160.0,,28374662.0,,7067778.0,,5590719.0
2023,2023,08035,Saint-René-de-Matane,M,954,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,76596144.0,,2911000.0,,0.8259,,0.0964,,0.0384,,0.0394,,,115470.0,100044.0,86160.0,,50.0,889.0,,73968000.0,,61086900.0,,7130700.0,,2839400.0
2023,2023,08040,Sainte-Paule,M,255,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,42093726.0,,1636220.0,,0.8654,,0.0673,,0.0282,,0.0391,,,179253.0,167691.0,123442.0,,71.0,341.0,,41832515.0,,36201080.0,,2816695.0,,1178520.0
2023,2023,08053,Matane,V,14000,10 000 @ 24 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,1467657112.0,,15203400.0,,0.7393,,0.2243,,0.0247,,0.0116,,,173884.0,126353.0,227086.0,,54.0,6463.0,,1305020900.0,,964776700.0,,292769700.0,,32271100.0
2023,2023,08065,Saint-Léandre,P,376,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,36380776.0,,892700.0,,0.6202,,0.1054,,0.2492,,0.0252,,,113455.0,100093.0,94989.0,,55.0,383.0,,35460900.0,,21991700.0,,3739100.0,,8837400.0
2023,2023,08073,Saint-Ulric,M,1617,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,154798965.44,,2593024.0,,0.7816,,0.0735,,0.1279,,0.0169,,,154615.0,128683.0,130522.0,,75.0,1186.0,,153146448.0,,119699888.0,,11262160.0,,19591376.0
2023,2023,08080,Baie-des-Sables,M,622,1 @ 1 999,AR080,La Matanie,1,Bas-Saint-Laurent,,,64589094.08,,1036560.0,,0.6683,,0.0842,,0.231,,0.0165,,,143197.0,120226.0,115338.0,,66.0,560.0,,63000784.0,,42103936.0,,5305776.0,,14554512.0
2023,2023,09005,La Rédemption,P,430,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,27009288.04,,1637678.0,,0.5952,,0.226,,0.1165,,0.0624,,,76459.0,66095.0,69612.0,,40.0,388.0,,26262040.0,,15630314.0,,5934586.0,,3059462.0
2023,2023,09010,Saint-Charles-Garnier,P,249,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,20244834.0,,1522160.0,,0.5832,,0.1254,,0.2161,,0.0753,,,82995.0,77300.0,73886.0,,42.0,274.0,,20204766.0,,11783596.0,,2533506.0,,4365504.0
2023,2023,09015,Les Hauteurs,M,458,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,43163732.5,,1206375.0,,0.3806,,0.0592,,0.5316,,0.0286,,,76252.0,70136.0,109275.0,,63.0,395.0,,42237625.0,,16076625.0,,2501500.0,,22453125.0
2023,2023,09020,Sainte-Jeanne-d'Arc,P,274,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,30933900.0,,1921242.0,,0.4819,,0.2632,,0.1927,,0.0622,,,93995.0,78536.0,78712.0,,45.0,393.0,,30890352.0,,14887146.0,,8129226.0,,5952738.0
2023,2023,09025,Saint-Gabriel-de-Rimouski,M,1199,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,110405706.88,,2655408.0,,0.6525,,0.1006,,0.2225,,0.0243,,,140571.0,123735.0,126903.0,,73.0,870.0,,109069184.0,,71171744.0,,10975888.0,,24266144.0
2023,2023,09030,Saint-Donat,P,886,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,100312642.0,,3555600.0,,0.7622,,0.0621,,0.1399,,0.0359,,,164477.0,141094.0,114251.0,,66.0,878.0,,99061900.0,,75500800.0,,6150900.0,,13854600.0
2023,2023,09035,Sainte-Angèle-de-Mérici,M,1002,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,83842384.56,,2890272.0,,0.6856,,0.0664,,0.213,,0.0349,,,143201.0,121742.0,127809.0,,74.0,656.0,,82731396.0,,56723832.0,,5493444.0,,17623848.0
2023,2023,09040,Padoue,M,249,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,20524094.0,,897390.0,,0.573,,0.1278,,0.2555,,0.0437,,,88639.0,86826.0,83431.0,,48.0,246.0,,20524094.0,,11760470.0,,2623258.0,,5242976.0
2023,2023,09048,Métis-sur-Mer,V,574,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,125978929.08,,4487286.0,,0.8383,,0.0788,,0.0453,,0.0376,,,178014.0,201763.0,182314.0,,105.0,691.0,,119250648.0,,99965100.0,,9393996.0,,5404266.0
2023,2023,09055,Saint-Octave-de-Métis,P,526,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,46313243.28,,974586.0,,0.6311,,0.0505,,0.2972,,0.0213,,,145140.0,128957.0,110270.0,,63.0,420.0,,45835068.0,,28925676.0,,2314770.0,,13620036.0
2023,2023,09060,Grand-Métis,M,209,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,31209898.0,,587346.0,,0.7469,,0.1063,,0.1279,,0.0188,,,133358.0,110651.0,101661.0,,58.0,307.0,,31198238.0,,23301768.0,,3317694.0,,3991430.0
2023,2023,09065,Price,VL,1733,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,91989406.68,,531468.0,,0.8855,,0.104,,0.0046,,0.0059,,,113963.0,100357.0,124816.0,,72.0,737.0,,90360390.0,,80012838.0,,9400212.0,,415872.0
2023,2023,09070,Saint-Joseph-de-Lepage,P,545,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,55838303.4,,649880.0,,0.8278,,0.0184,,0.1416,,0.0122,,,183119.0,156781.0,146943.0,,85.0,380.0,,53214040.0,,44050930.0,,978450.0,,7534780.0
2023,2023,09077,Mont-Joli,V,6357,2 000 @ 9 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,602737055.28,,5809212.0,,0.7534,,0.2265,,0.008,,0.0121,,,160120.0,110998.0,239752.0,,87.0,2514.0,,479389428.0,,361162260.0,,108598536.0,,3819420.0
2023,2023,09085,Sainte-Flavie,P,839,1 @ 1 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,116722470.0,,1226475.0,,0.7196,,0.1335,,0.1364,,0.0105,,,196549.0,162864.0,179573.0,,103.0,650.0,,116605860.0,,83905840.0,,15569620.0,,15903925.0
2023,2023,09092,Sainte-Luce,M,2746,2 000 @ 9 999,AR090,La Mitis,1,Bas-Saint-Laurent,,,355483559.52,,5212617.0,,0.8298,,0.0691,,0.0862,,0.0149,,,227580.0,191804.0,205008.0,,75.0,1734.0,,348936855.0,,289548642.0,,24097791.0,,30077805.0
2023,2023,10005,Esprit-Saint,M,321,1 @ 1 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,31719867.3,,1765911.0,,0.532,,0.3056,,0.1059,,0.0565,,,98572.0,98178.0,89101.0,,51.0,356.0,,31230192.0,,16614471.0,,9543201.0,,3306609.0
2023,2023,10010,La Trinité-des-Monts,P,245,1 @ 1 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,29310203.0,,1305814.0,,0.4366,,0.2819,,0.2369,,0.0446,,,90078.0,90419.0,95473.0,,55.0,307.0,,29285438.0,,12786995.0,,8254873.0,,6937756.0
2023,2023,10015,Saint-Narcisse-de-Rimouski,P,1105,1 @ 1 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,141099847.34,,5263769.0,,0.7501,,0.0821,,0.13,,0.0378,,,172457.0,147022.0,121220.0,,70.0,1164.0,,139415012.0,,104578277.0,,11452479.0,,18120487.0
2023,2023,10025,Saint-Marcellin,P,374,1 @ 1 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,68767600.0,,8647800.0,,0.7933,,0.0074,,0.0734,,0.1259,,,175762.0,146263.0,100391.0,,58.0,685.0,,68672800.0,,54477600.0,,508400.0,,5039000.0
2023,2023,10030,Saint-Anaclet-de-Lessard,P,3010,2 000 @ 9 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,318922542.4,,4019232.0,,0.8307,,0.0705,,0.0861,,0.0127,,,229230.0,192327.0,194110.0,,71.0,1643.0,,315419888.0,,262006304.0,,22232000.0,,27162352.0
2023,2023,10043,Rimouski,V,50036,25 000 @ 99 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,6187465584.0,,64141600.0,,0.8185,,0.1582,,0.012,,0.0113,,,248265.0,183326.0,311617.0,,62.0,19856.0,,5667452000.0,,4638747400.0,,896600100.0,,67962900.0
2023,2023,10060,Saint-Valérien,P,877,1 @ 1 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,90648579.68,,4338898.0,,0.6777,,0.115,,0.1591,,0.0482,,,160343.0,122996.0,90198.0,,52.0,1005.0,,90034810.0,,61012116.0,,10355352.0,,14328444.0
2023,2023,10070,Saint-Fabien,P,1796,1 @ 1 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,195673735.84,,4551322.0,,0.8065,,0.0805,,0.0895,,0.0235,,,148218.0,129907.0,111432.0,,64.0,1756.0,,194003744.0,,156472112.0,,15625672.0,,17354638.0
2023,2023,10075,Saint-Eugène-de-Ladrière,P,400,1 @ 1 999,AR100,Rimouski-Neigette,1,Bas-Saint-Laurent,,,53250010.24,,889616.0,,0.398,,0.358,,0.227,,0.017,,,114775.0,103235.0,123837.0,,71.0,430.0,,52226496.0,,20784848.0,,18698400.0,,11853632.0
2023,2023,11005,Saint-Clément,M,471,1 @ 1 999,AR110,Les Basques,1,Bas-Saint-Laurent,,,49143981.6,,880560.0,,0.4385,,0.1515,,0.3919,,0.0181,,,111697.0,99281.0,127647.0,,73.0,385.0,,48735720.0,,21368280.0,,7385520.0,,19101360.0
2023,2023,11010,Saint-Jean-de-Dieu,M,1692,1 @ 1 999,AR110,Les Basques,1,Bas-Saint-Laurent,,,118972801.5,,2715825.0,,0.6343,,0.1077,,0.2347,,0.0232,,,116254.0,94987.0,120418.0,,69.0,988.0,,116882640.0,,74144280.0,,12591705.0,,27430830.0
2023,2023,11015,Sainte-Rita,M,306,1 @ 1 999,AR110,Les Basques,1,Bas-Saint-Laurent,,,41960767.42,,1587014.0,,0.4462,,0.2634,,0.2516,,0.0389,,,88522.0,93496.0,100385.0,,58.0,418.0,,40814631.0,,18209477.0,,10750740.0,,10267400.0
2023,2023,11020,Saint-Guy,M,53,1 @ 1 999,AR110,Les Basques,1,Bas-Saint-Laurent,,,16481760.0,,1180800.0,,0.2983,,0.3299,,0.2997,,0.0721,,,58994.0,54083.0,76304.0,,44.0,216.0,,16370640.0,,4882680.0,,5401320.0,,4905840.0
2023,2023,11025,Saint-Médard,M,197,1 @ 1 999,AR110,Les Basques,1,Bas-Saint-Laurent,,,14572282.0,,1184300.0,,0.5448,,0.2925,,0.0812,,0.0815,,,56028.0,59764.0,58759.0,,34.0,248.0,,14534300.0,,7918500.0,,4251900.0,,1179600.0
2023,2023,11030,Sainte-Françoise,P,397,1 @ 1 999,AR110,Les Basques,1,Bas-Saint-Laurent,,,43344258.4,,2044152.0,,0.4906,,0.1577,,0.304,,0.0477,,,104773.0,101830.0,95894.0,,55.0,452.0,,42873252.0,,21033120.0,,6760480.0,,13035500.0
